ase_spec,block_block_bio_backmerge,block_block_bio_queue,block_block_bio_remap,block_block_dirty_buffer,block_block_getrq,block_block_rq_complete,block_block_rq_issue,br_immed_spec,time,Label_Code
1.6150432621781383,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.4169509306461411,-1.1562546850549928,0
2.0193233585713273,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,-0.023826382069416906,-1.1562524662944358,0
1.8909563983195725,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.15277009067249225,-1.1562448408441701,0
1.6167653035220815,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.08000713308421577,-1.1562286789794014,0
1.6060779160607066,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2504360637970327,-1.1535068321721904,0
1.8070208148433606,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.20293923282650803,-1.1534936335554689,0
1.5245644634645745,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.35582038437919983,-1.1534903403540968,0
1.5101221304696335,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.3073690334959218,-1.153463309139374,0
1.6455691035709687,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.5723807731608882,-1.1507544751993155,0
1.6094532890762683,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.3994217452174367,-1.1507434727712305,0
1.6343141510039718,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.5059857801174429,-1.1507336786230034,0
1.6407851445905735,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.6634997995178529,-1.1507107982230653,0
1.4775055201439409,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.29374812662922334,-1.1480021280856902,0
1.6283482944687306,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.33494914691636485,-1.147993333966488,0
1.6622582209952765,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.37980607624446194,-1.1479813453416774,0
1.8305851312080752,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.25986014688721326,-1.1479543038383326,0
1.6697482271802733,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.32509739702987,-1.145247629068526,0
1.5252483006799509,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.39737555248069956,-1.145238794903595,0
1.7477687685301124,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.13297662243489805,-1.1452268164587043,0
1.8762209168679835,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.09046797691620977,-1.1451975892727484,0
1.5857709144668493,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.07629570621629855,-1.1424996060402925,0
1.907888426328891,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.18916617647553877,-1.142482175968385,0
1.829528734126893,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.12063245439957121,-1.142478872299033,0
1.5330468296477493,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.3798514895459914,-1.1424322595817162,0
1.8074318934253286,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.20652885451263592,-1.1397473610465365,0
1.677590753852035,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2113335080716103,-1.139728713139886,0
1.7521609723463134,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,-0.06709849866629254,-1.1397211434427532,0
1.7282213829994133,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.1111499915577628,-1.1396668847903237,0
1.670985200997634,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2399807484836233,-1.1369971239754022,0
1.6204640762419287,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.1255052805842999,-1.136972025564949,0
1.4610938075648425,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.7707546183158147,-1.136964454498174,0
1.5618603290876953,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.1194482716165323,-1.1369015017756428,0
1.6479445989950492,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.03884121526878616,-1.1342448226958743,0
1.6017530239082514,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.25273058336675625,-1.1342153396911945,0
1.6448146386607154,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.14521819134883016,-1.134207781858859,0
1.7618956113086588,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.19132381528024248,-1.134144816505183,0
1.6188279125678486,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.35763087874501315,-1.1314946769070438,0
1.6555554782829947,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.07755614919594699,-1.1314586504042048,0
1.7937381996768584,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.31038595859749024,-1.1314532912823865,0
1.7348938895369264,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2702190697686115,-1.131385977325637,0
1.8278143724095923,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2294387831335966,-1.1287422858344265,0
1.6308638959763206,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.6805619425440792,-1.1287041618006692,0
1.8158286532502783,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.3215422325655676,-1.1286966235781313,0
1.443106350906161,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.31847213141128516,-1.1286227938530418,0
1.2687270922688554,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.5583250929702148,-1.1259900318999507,0
1.9109132081848912,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2347685471953712,-1.1259474925039332,0
1.6755080903543584,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.1313565623799494,-1.1259421007172357,0
1.7294209949432904,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.09456385200641661,-1.1258683158696683,0
1.7611862971768302,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.1844225780410206,-1.1232377179131872,0
1.6747058482182957,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.21381585461592278,-1.1231930035851625,0
1.7060920866431522,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,-0.06084234890364872,-1.1231876116788932,0
1.6174689615599012,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.3452838948742976,-1.123098563783372,0
1.4547365877599951,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.39001728299114913,-1.1204853502386238,0
1.506611934411069,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.8101314096324178,-1.1204363242769946,0
1.6095104755404124,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.4185985301418201,-1.1204330972152088,0
1.9929571843116234,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,-0.15163409091091398,-1.1203375452259168,0
1.5147529340303747,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.3239024008244149,-1.1177373871159304,0
1.8391108771075935,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.29842930042932225,-1.117681800932376,0
1.7732584328610663,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.23152298196653445,-1.1176763893782635,0
1.648253185837543,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2457872644223572,-1.1175677922047853,0
1.7981781920235205,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,-0.1892061490214039,-1.1149828575372662,0
1.5081205250920284,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.3711325175349179,-1.1149251261788118,0
1.7328517682880458,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.492992850631695,-1.1149219238358066,0
1.8828371036313074,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.06345663810227514,-1.1147915797282615,0
1.6261009485750018,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.3814461368511619,-1.112234900893198,0
1.4546642153805571,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.9546373976271192,-1.1121706251071841,0
1.9328824608204664,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,-0.03057249816332647,-1.112165252903109,0
1.5830119200424477,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2526976844014592,-1.1120348713369372,0
1.7124544651373388,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.33138278275760535,-1.109484616063945,0
1.688783930266345,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.4829849371043231,-1.109413963071726,0
1.7419514400438108,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.12904526631317909,-1.1094129178499441,0
1.8180799972224504,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.27627938838545635,-1.1092695399555927,0
1.5238392700654881,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.19900893675817388,-1.1067345739113732,0
1.838572692791437,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,-0.22752212977219582,-1.1066572744043361,0
1.5259637080189832,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.4444528568992253,-1.1066562399440287,0
1.2489432699502858,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.6595938605353671,-1.1065041315590507,0
1.5868564247940762,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.14611863317586504,-1.1039866561173142,0
1.7909242759504123,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.46452515209794026,-1.1039028043942367,0
1.8105454243326942,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,-0.07337529642530158,-1.103901743682454,0
1.8325785407132822,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.003075997302814052,-1.1037409417654482,0
1.7597608597447023,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.384125769645609,-1.1012364629236457,0
1.3385253723955888,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.4430216487566103,-1.1011504480898775,0
1.9266852319812642,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,-0.06973772652737616,-1.1011450580587137,0
1.5854215178321385,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.439205169061948,-1.1009799267679756,0
1.490009655552009,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.6325256343845078,-1.0984819298121742,0
1.6158487449809884,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.1093431536079725,-1.0983937675207691,0
1.704608837222826,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.06764781265019572,-1.0983927188205311,0
1.3663101108592577,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.5150285446667557,-1.0982232432095687,0
1.6514544069272425,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2932869748753682,-1.0957295763884116,0
1.6469418311809796,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.3504152182592701,-1.0956393084351967,0
1.608666440107445,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.1929772286090817,-1.0956338551939588,0
1.7947714259905112,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.08449751044341174,-1.0954644284987887,0
1.6606419685808524,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.31141526604469744,-1.0929794229795877,0
1.6361857265108455,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2086813532655234,-1.092882604332157,0
1.7213266006342467,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.17393348806603973,-1.0928685125076312,0
1.4927904867950528,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2930759320732334,-1.0927011785931124,0
1.4993172386914817,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.6637307441090012,-1.0902205897895085,0
1.5587513464184837,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.4802704695949197,-1.0901302728117992,0
2.1673706093742315,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,-0.30684396686149173,-1.0901096569249893,0
1.4843257370272622,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2579515240599325,-1.0899358100357657,0
1.8128678029672005,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.19489133825512447,-1.0874704096400511,0
1.5217056376620384,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.4487330539841959,-1.0873735954493926,0
1.5725288114034053,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.4029001403083484,-1.0873551688160468,0
1.7102800643920615,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.4512769165457406,-1.0871769764108794,0
1.7936191127088599,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.23212515154675598,-1.0847181006753088,0
1.499113125670706,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.44659220265017646,-1.084616911836635,0
1.3671785417303424,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.6101357859509063,-1.0846006483683304,0
1.6781085031263456,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.23037084220506573,-1.0844094361010521,0
1.9233032457445263,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,-0.24306070393822238,-1.0819679714526267,0
1.3997553596824606,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.377514350562852,-1.081864597328103,0
1.6368124940768107,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.2564164701907,-1.0818483047277263,0
1.5418521433491466,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.426021838186248,-1.0816397152882526,0
1.329480038331769,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.38119671923860554,-1.0792177938576608,0
1.618869856593441,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.776334440850577,-1.0791122510786566,0
1.417695954792111,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.6187109462474999,-1.0790916503013912,0
1.6164105899329093,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.3162125233719806,-1.0788808597599617,0
1.4587657539952412,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.27346924831466335,-1.0764654781534095,0
1.7437228638740883,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.06678349823261748,-1.0763642955107358,0
1.62460540346197,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.216611039813498,-1.0763349788088796,0
1.742630759166771,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.16158076937235416,-1.076122007655776,0
1.7490594921975358,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.08804410449680788,-1.0737131252731558,0
1.7433690734981286,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.3443518818921061,-1.0736097397349469,0
1.495934212426798,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.6302034875849537,-1.073580470753164,0
1.5295054026050765,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.5454319204337429,-1.0733501100358642,0
1.6491112993299493,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.4453889235431182,-1.0709650644275797,0
1.8520968167661536,-0.04002866158073519,-0.04911941627009965,-0.04915176914661735,-0.4517528722024903,-0.04896596468256971,-0.04901671612660387,-0.0490071847877268,0.29544793869224173,-1.0708618149839755,0
